deviceid,latitude,longitude,datetime,leaving_datetime
87,37.5644712,127.0388345,2019-10-31 14:29:59,2019-10-31 18:08:22
87,37.5616151,127.037552,2019-10-31 18:19:00,2019-10-31 20:30:34
87,37.5644009,127.0385558,2019-10-31 20:30:34,2019-11-01 07:40:31
87,37.5614,127.0375625,2019-11-01 07:40:31,2019-11-01 20:00:41
87,37.5659085,127.0367419,2019-11-01 20:00:41,2019-11-02 07:44:25
87,37.56128165,127.037257,2019-11-02 07:44:25,2019-11-02 20:00:36
87,37.5644823,127.0389583,2019-11-02 20:00:36,2019-11-03 08:14:51
87,37.5615784,127.0372122,2019-11-03 08:14:51,2019-11-03 20:00:35
87,37.5644424,127.0387871,2019-11-03 20:00:35,2019-11-04 20:00:37
87,37.5615592,127.03766519999999,2019-11-04 20:00:37,2019-11-06 20:00:40
87,37.564419150000006,127.03862485,2019-11-06 20:00:40,2019-11-08 19:45:37
87,37.5617805,127.0373436,2019-11-08 19:45:37,2019-11-09 20:00:38
87,37.5644239,127.03852065000001,2019-11-09 20:00:38,2019-11-18 06:03:01
