deviceid,latitude,longitude,datetime,leaving_datetime,cluster
51,37.5703675,127.0334463,2019-10-24 10:00:00,2019-10-24 12:18:48,4
51,37.5634828,127.03673875,2019-10-24 13:06:05,2019-10-24 13:56:55,0
51,37.5656815,127.0549511,2019-10-24 14:19:45,2019-10-24 16:42:43,7
51,37.5646306,127.035696,2019-10-24 17:03:28,2019-10-24 18:31:17,0
51,37.56461779999999,127.03567705,2019-10-24 18:31:17,2019-10-25 08:04:26,0
51,37.5646166,127.0356865,2019-10-25 08:04:26,2019-10-25 11:45:23,0
51,37.52682725,126.91783675,2019-10-25 12:44:07,2019-10-25 18:38:42,1
51,37.5607343,127.0380438,2019-10-25 19:17:44,2019-10-25 21:47:47,3
51,37.5645252,127.0355546,2019-10-25 21:47:47,2019-10-26 08:22:28,0
51,37.56455745,127.0355999,2019-10-26 08:25:55,2019-10-26 09:13:01,0
51,37.5268256,126.9178338,2019-10-26 10:36:23,2019-10-26 12:47:09,1
51,37.5268191,126.9178401,2019-10-26 12:47:09,2019-10-26 15:54:40,1
51,37.52821105,126.9180226,2019-10-26 16:20:59,2019-10-26 16:59:17,1
51,37.563978000000006,127.03548555,2019-10-26 18:13:14,2019-10-26 21:06:32,0
51,37.5645286,127.0355509,2019-10-26 21:33:29,2019-10-27 12:56:39,0
51,37.5645566,127.0355969,2019-10-27 13:03:02,2019-10-27 14:05:26,0
51,37.56456415,127.0356104,2019-10-27 14:07:44,2019-10-27 16:38:44,0
51,37.56453555,127.0355827,2019-10-27 16:40:07,2019-10-27 17:34:29,0
51,37.5645401,127.035599,2019-10-27 17:35:48,2019-10-27 18:46:21,0
51,37.564534,127.0355591,2019-10-27 18:55:46,2019-10-28 06:38:35,0
51,37.6412113,128.5737335,2019-10-28 08:57:15,2019-10-28 09:47:59,6
51,37.7643086,128.8993952,2019-10-28 09:47:59,2019-10-28 11:28:13,5
51,37.6867968,129.0377977,2019-10-28 12:12:44,2019-10-28 13:33:11,11
51,37.7915661,128.9213158,2019-10-28 15:20:28,2019-10-28 17:38:42,2
51,37.7922408,128.92095415,2019-10-28 17:39:44,2019-10-28 21:49:08,2
51,37.7925168,128.920975,2019-10-28 22:21:02,2019-10-28 23:26:05,2
51,37.7925193,128.9209748,2019-10-28 23:28:02,2019-10-29 09:03:01,2
51,37.791430950000006,128.921027,2019-10-29 09:18:37,2019-10-29 10:54:54,2
51,37.7825505,128.9294403,2019-10-29 11:26:53,2019-10-29 13:01:20,10
51,37.7640235,128.8995554,2019-10-29 13:07:11,2019-10-29 14:37:04,5
51,37.6419233,128.5742312,2019-10-29 14:56:46,2019-10-29 15:57:34,6
51,37.6039077,127.1399791,2019-10-29 15:57:34,2019-10-29 16:29:13,9
51,37.56456175,127.03559965,2019-10-29 17:05:35,2019-10-29 20:21:40,0
51,37.5645357,127.03555745,2019-10-29 20:23:43,2019-10-30 09:51:19,0
51,37.5703958,127.0334426,2019-10-30 10:07:57,2019-10-30 12:36:05,4
51,37.5634843,127.0367183,2019-10-30 12:46:56,2019-10-30 17:42:16,0
51,37.56406855,127.03545355,2019-10-30 18:09:25,2019-10-30 18:48:18,0
51,37.5645603,127.0356396,2019-10-30 18:49:22,2019-10-31 09:39:02,0
51,37.5703969,127.0334371,2019-10-31 09:43:25,2019-10-31 12:27:13,4
51,37.563475,127.0366996,2019-10-31 12:45:22,2019-10-31 13:17:47,0
51,37.56570955,127.05498965,2019-10-31 13:39:04,2019-10-31 15:17:19,7
51,37.56456595,127.0356534,2019-10-31 15:47:11,2019-11-01 11:50:24,0
51,37.526833550000006,126.91785795,2019-11-01 12:37:21,2019-11-01 19:37:30,1
51,37.5607445,127.0380525,2019-11-01 20:32:26,2019-11-01 21:37:33,3
51,37.56456605,127.0356597,2019-11-01 21:46:08,2019-11-02 01:11:19,0
51,37.5645657,127.0356576,2019-11-02 01:13:33,2019-11-02 09:02:39,0
51,37.52682965,126.9178493,2019-11-02 09:47:18,2019-11-02 13:19:10,1
51,37.52684565,126.91784295,2019-11-02 13:19:10,2019-11-02 17:36:28,1
51,37.5269482,126.9180256,2019-11-02 17:41:30,2019-11-02 18:16:29,1
51,37.5269465,126.9180289,2019-11-02 18:16:29,2019-11-02 19:06:28,1
51,37.5607384,127.0380555,2019-11-02 20:33:19,2019-11-02 21:43:28,3
51,37.56455795,127.03562635,2019-11-02 21:43:28,2019-11-03 07:38:14,0
51,37.5645641,127.035673,2019-11-03 07:38:14,2019-11-03 08:42:56,0
51,37.56461885,127.03572265,2019-11-03 08:55:01,2019-11-03 09:38:07,0
51,37.57071375,126.9736168,2019-11-03 09:53:11,2019-11-03 16:09:41,8
51,37.5646017,127.03572455,2019-11-03 16:47:54,2019-11-03 20:30:38,0
