deviceid,latitude,longitude,datetime,leaving_datetime,cluster
123,37.5380051,127.046223,2019-11-11 12:45:56,2019-11-11 16:08:56,0
123,37.538006,127.0462239,2019-11-11 17:14:47,2019-11-12 10:58:16,0
123,37.537923250000006,127.04623415,2019-11-12 12:28:31,2019-11-12 15:04:33,0
123,37.5379209,127.0462261,2019-11-12 16:09:40,2019-11-13 10:20:38,0
123,37.53792285,127.04623495,2019-11-13 13:02:07,2019-11-13 15:07:30,0
123,37.537921,127.0462238,2019-11-13 15:07:30,2019-11-14 10:15:48,0
123,37.5379226,127.0462363,2019-11-14 11:50:47,2019-11-14 15:07:26,0
123,37.5379205,127.0462268,2019-11-14 16:30:50,2019-11-15 09:55:32,0
123,37.5379222,127.0462368,2019-11-15 12:41:09,2019-11-15 14:04:29,0
123,37.5379197,127.0462264,2019-11-15 15:25:50,2019-11-16 11:36:01,0
123,37.53792855,127.04622685,2019-11-16 12:32:16,2019-11-16 15:34:53,0
123,37.5379212,127.0462193,2019-11-16 16:33:25,2019-11-17 12:23:18,0
123,37.53792055,127.04622675,2019-11-17 13:07:02,2019-11-17 21:11:35,0
123,37.5379217,127.04620815,2019-11-17 21:11:35,2019-11-18 10:50:57,0
123,37.5379209,127.0462366,2019-11-18 12:07:24,2019-11-18 14:41:17,0
123,37.5379225,127.0462262,2019-11-18 15:17:15,2019-11-19 10:39:48,0
123,37.5376662,127.0463832,2019-11-19 12:45:58,2019-11-19 19:18:48,0
