deviceid,latitude,longitude,datetime,leaving_datetime,cluster
273,37.5893422,127.0168142,2019-11-26 17:15:47,2019-11-26 18:56:01,0
273,37.589339800000005,127.01637875,2019-11-26 22:04:27,2019-11-27 01:52:35,0
273,37.58928495,127.0163549,2019-11-27 02:06:19,2019-11-27 03:08:16,0
273,37.5892881,127.0163696,2019-11-27 03:08:16,2019-11-27 09:13:14,0
273,37.5892748,127.0163716,2019-11-27 21:04:08,2019-11-28 06:58:49,0
273,37.5893419,127.0168429,2019-11-28 06:58:49,2019-11-29 00:02:38,0
273,37.58930785,127.01639255,2019-11-29 00:03:43,2019-11-29 12:52:18,0
273,37.589342,127.0168564,2019-11-29 12:54:16,2019-11-29 19:39:03,0
273,37.5892975,127.0162727,2019-11-29 19:40:33,2019-11-29 21:35:15,0
273,37.589277,127.0163374,2019-11-29 21:36:45,2019-11-30 04:19:23,0
273,37.589307,127.0162978,2019-11-30 04:20:25,2019-11-30 06:11:11,0
273,37.58929365,127.0163268,2019-11-30 06:12:20,2019-11-30 08:03:11,0
273,37.5892848,127.0163091,2019-11-30 08:04:15,2019-11-30 08:37:36,0
273,37.58927705,127.01636925,2019-11-30 08:38:37,2019-11-30 12:40:06,0
273,37.58929625,127.01636455,2019-12-01 01:30:39,2019-12-01 08:12:25,0
273,37.5892944,127.0163482,2019-12-01 08:12:25,2019-12-01 09:17:39,0
273,37.5892891,127.01638145,2019-12-01 09:17:39,2019-12-01 09:52:04,0
273,37.5893412,127.0166696,2019-12-01 09:52:04,2019-12-01 17:48:45,0
273,37.5893083,127.01635465,2019-12-01 17:48:45,2019-12-02 11:21:14,0
273,37.5893293,127.016419,2019-12-02 13:29:17,2019-12-03 12:14:08,0
273,37.5893147,127.0163467,2019-12-03 19:39:29,2019-12-03 22:53:00,0
273,37.5892982,127.0163316,2019-12-03 22:53:00,2019-12-03 23:40:00,0
273,37.58930065,127.01632375,2019-12-03 23:40:00,2019-12-04 01:37:28,0
273,37.58932595,127.0164004,2019-12-04 01:37:28,2019-12-04 12:41:20,0
273,37.5893409,127.01684595,2019-12-04 12:41:20,2019-12-04 17:42:28,0
