deviceid,latitude,longitude,datetime,leaving_datetime,cluster
264,37.6036577,127.0115013,2019-11-26 21:44:39,2019-11-27 06:12:55,0
264,37.60367645,127.0115742,2019-11-27 06:12:55,2019-11-27 11:09:25,0
264,37.6040742,127.0114492,2019-11-27 11:09:25,2019-11-27 11:53:09,0
264,37.6040742,127.012018,2019-11-27 11:54:25,2019-11-27 12:38:33,0
264,37.6040742,127.012018,2019-11-27 13:02:57,2019-11-27 13:56:02,0
264,37.6040742,127.012018,2019-11-27 14:10:16,2019-11-27 14:42:03,0
264,37.6040742,127.012018,2019-11-27 14:43:04,2019-11-27 15:23:56,0
264,37.6040742,127.012018,2019-11-27 17:47:09,2019-11-27 18:53:39,0
264,37.6040742,127.012018,2019-11-27 18:54:45,2019-11-27 20:46:59,0
264,37.6040742,127.012018,2019-11-27 20:48:02,2019-11-27 22:01:35,0
264,37.6040742,127.012018,2019-11-27 22:35:15,2019-11-28 09:12:38,0
264,37.6040742,127.012018,2019-11-28 09:13:39,2019-11-28 10:07:02,0
264,37.6038639,127.0116802,2019-11-28 10:08:03,2019-11-28 12:01:40,0
264,37.6037395,127.0116802,2019-11-28 12:03:23,2019-11-28 15:59:55,0
264,37.6038304,127.0116802,2019-11-28 21:25:43,2019-11-28 22:59:40,0
264,37.60364455,127.0115272,2019-11-28 23:00:42,2019-11-29 10:00:56,0
264,37.604607,127.0113469,2019-11-29 10:16:12,2019-11-29 12:28:45,0
264,37.6037395,127.0116802,2019-11-29 12:29:47,2019-11-29 13:49:33,0
264,37.6028022,127.0132931,2019-12-01 15:55:33,2019-12-01 16:49:47,0
264,37.6043624,127.012018,2019-12-01 16:49:47,2019-12-01 17:32:39,0
264,37.6037395,127.0116802,2019-12-01 17:33:41,2019-12-01 21:29:14,0
264,37.60371045,127.0116067,2019-12-01 21:30:15,2019-12-02 04:15:51,0
264,37.60368405,127.01156285,2019-12-02 04:16:52,2019-12-02 10:56:21,0
264,37.603758850000006,127.0116802,2019-12-02 10:58:23,2019-12-02 12:43:30,0
264,37.6037811,127.0116802,2019-12-02 12:44:31,2019-12-02 14:07:07,0
264,37.6036496,127.0117018,2019-12-02 21:27:58,2019-12-02 21:59:40,0
264,37.6043624,127.012018,2019-12-02 22:00:40,2019-12-02 23:10:56,0
264,37.6036945,127.0115961,2019-12-02 23:12:57,2019-12-03 09:18:17,0
264,37.6037395,127.0116802,2019-12-03 09:19:18,2019-12-03 09:50:02,0
264,37.6043624,127.012018,2019-12-03 10:03:15,2019-12-03 11:01:34,0
264,37.6035803,127.0114646,2019-12-04 19:47:46,2019-12-04 22:57:36,0
264,37.60367625,127.01160055,2019-12-04 22:57:36,2019-12-05 03:30:00,0
264,37.6035249,127.0115021,2019-12-05 04:08:46,2019-12-05 04:42:21,0
264,37.6036558,127.0115335,2019-12-05 04:45:25,2019-12-05 10:02:28,0
264,37.6035803,127.011541,2019-12-05 13:09:53,2019-12-05 15:49:55,0
264,37.603636,127.0115951,2019-12-05 21:13:14,2019-12-06 09:58:23,0
264,37.6035249,127.0115183,2019-12-06 09:59:25,2019-12-06 10:43:42,0
264,37.6035749,127.0114646,2019-12-06 10:44:43,2019-12-06 13:54:53,0
264,37.6035772,127.0114646,2019-12-08 16:11:04,2019-12-08 17:06:09,0
264,37.6035749,127.0114646,2019-12-08 17:32:42,2019-12-08 19:31:57,0
264,37.6035749,127.0114646,2019-12-08 19:50:16,2019-12-08 20:26:59,0
