deviceid,latitude,longitude,datetime,leaving_datetime,cluster
60,37.5552532,127.0267397,2019-10-24 17:12:13,2019-10-24 22:59:00,0
60,37.55523975,127.0268258,2019-10-24 23:03:00,2019-10-24 23:55:03,0
60,37.5552711,127.0267074,2019-10-24 23:56:23,2019-10-25 08:21:43,0
60,37.55538315,127.0266184,2019-10-25 16:25:22,2019-10-25 18:10:49,0
60,37.55539775,127.02660915,2019-10-25 18:13:22,2019-10-25 19:34:44,0
60,37.55534505,127.0266383,2019-10-25 21:58:40,2019-10-25 23:22:23,0
60,37.55535405,127.0266467,2019-10-25 23:24:02,2019-10-26 12:13:10,0
60,37.55539655,127.02661905,2019-10-26 12:15:22,2019-10-26 17:23:46,0
60,37.5554138,127.02660745,2019-10-26 21:29:17,2019-10-26 23:12:43,0
60,37.55536945,127.0266501,2019-10-26 23:14:00,2019-10-27 07:56:37,0
60,37.5554272,127.0266214,2019-10-27 08:01:37,2019-10-27 09:06:02,0
60,37.5554048,127.026632,2019-10-27 11:16:19,2019-10-27 13:17:37,0
60,37.55536515,127.0266309,2019-10-27 15:38:10,2019-10-27 20:25:10,0
60,37.5553863,127.026619,2019-10-27 20:28:49,2019-10-27 22:39:19,0
60,37.5553675,127.0266258,2019-10-27 22:54:35,2019-10-28 00:23:45,0
60,37.555256,127.0266648,2019-10-28 00:23:45,2019-10-28 02:34:50,0
60,37.5553229,127.0266686,2019-10-28 02:59:15,2019-10-28 08:21:22,0
60,37.555393,127.0266166,2019-10-28 16:31:04,2019-10-28 20:17:07,0
60,37.55539,127.0266179,2019-10-28 22:02:22,2019-10-28 22:57:31,0
60,37.5553169,127.0266423,2019-10-28 22:57:31,2019-10-29 03:07:10,0
60,37.55535465,127.0266377,2019-10-29 03:08:22,2019-10-29 08:22:04,0
60,37.5553818,127.0266385,2019-10-29 16:30:09,2019-10-29 23:04:55,0
60,37.5553297,127.0266465,2019-10-29 23:07:07,2019-10-30 03:02:14,0
60,37.5553243,127.0266567,2019-10-30 03:04:17,2019-10-30 07:24:36,0
60,37.5553442,127.0266457,2019-10-30 07:25:49,2019-10-30 08:21:40,0
60,37.5554009,127.0266696,2019-10-30 16:30:04,2019-10-30 20:41:02,0
60,37.55528325,127.0266902,2019-10-30 21:02:11,2019-10-31 04:33:15,0
60,37.5554057,127.0266818,2019-10-31 04:35:01,2019-10-31 08:22:32,0
60,37.55539745,127.02666995,2019-10-31 16:32:35,2019-10-31 19:57:50,0
60,37.5554334,127.026666,2019-10-31 19:59:22,2019-10-31 22:08:47,0
60,37.5554133,127.02668265,2019-10-31 22:40:45,2019-11-01 07:31:43,0
60,37.5554412,127.02666775,2019-11-01 07:32:43,2019-11-01 08:24:41,0
60,37.5554134,127.0266711,2019-11-01 16:33:59,2019-11-01 19:36:23,0
60,37.555415,127.02666085,2019-11-01 22:12:27,2019-11-02 10:33:22,0
60,37.5553955,127.0266884,2019-11-02 11:12:15,2019-11-02 12:52:11,0
60,37.5554048,127.0266881,2019-11-02 13:02:19,2019-11-02 19:34:00,0
60,37.555274350000005,127.02671475,2019-11-02 19:35:02,2019-11-02 20:11:41,0
