deviceid,latitude,longitude,datetime,leaving_datetime
319,37.592762,127.01696,2019-12-06 14:29:21,2019-12-06 14:59:24
319,37.6346285,127.0123565,2019-12-06 15:35:53,2019-12-06 17:40:16
319,37.643845,127.021311,2019-12-06 17:54:23,2019-12-06 20:54:17
319,37.63524,127.014816,2019-12-06 21:09:24,2019-12-07 13:38:12
319,37.642292,127.016529,2019-12-07 13:47:17,2019-12-07 14:38:45
319,37.625386,127.01793,2019-12-07 15:52:34,2019-12-07 16:37:01
319,37.637156,127.017309,2019-12-07 16:45:05,2019-12-07 17:58:43
319,37.635229,127.0148145,2019-12-07 19:06:59,2019-12-08 10:31:16
319,37.500995,127.010915,2019-12-08 12:10:40,2019-12-08 17:53:31
319,37.635234,127.014815,2019-12-08 19:58:13,2019-12-09 09:46:39
319,37.5868995,127.018538,2019-12-09 10:17:58,2019-12-09 11:54:04
319,37.586893,127.0186185,2019-12-09 12:07:10,2019-12-09 14:54:33
319,37.625297,127.017919,2019-12-09 15:20:42,2019-12-09 16:07:47
319,37.625457,127.01781299999999,2019-12-09 16:07:47,2019-12-09 16:50:48
319,37.626498,127.018148,2019-12-09 16:55:35,2019-12-09 23:05:36
319,37.635239,127.01476,2019-12-09 23:05:36,2019-12-10 09:50:07
319,37.635171,127.019606,2019-12-10 09:50:07,2019-12-11 11:01:10
319,37.585925,127.019548,2019-12-11 11:01:10,2019-12-11 14:06:58
319,37.625584,127.017782,2019-12-11 14:29:12,2019-12-11 16:26:39
319,37.635213,127.014832,2019-12-11 16:57:51,2019-12-12 10:39:46
319,37.590897,127.012751,2019-12-12 10:51:31,2019-12-12 12:06:37
319,37.590897,127.012741,2019-12-12 12:07:54,2019-12-12 13:26:06
319,37.586886,127.0185835,2019-12-12 13:48:20,2019-12-12 16:33:05
319,37.586901499999996,127.018528,2019-12-12 16:37:07,2019-12-12 18:07:35
319,37.592084,127.01512,2019-12-12 18:17:39,2019-12-12 20:44:37
319,37.644863,127.033753,2019-12-12 22:37:55,2019-12-13 00:21:48
319,37.635208,127.014855,2019-12-13 00:49:03,2019-12-13 11:00:05
319,37.586941,127.018536,2019-12-13 11:30:34,2019-12-13 13:47:47
319,37.66285,127.012715,2019-12-13 14:28:43,2019-12-13 15:31:19
319,37.5799815,127.00365550000001,2019-12-13 17:06:37,2019-12-13 18:25:17
319,37.581233,127.002378,2019-12-13 18:41:48,2019-12-13 19:22:16
319,37.586515500000004,127.0003665,2019-12-13 19:30:20,2019-12-13 22:02:02
319,37.5877545,127.007866,2019-12-13 22:11:06,2019-12-14 02:03:08
319,37.618078,127.021702,2019-12-14 03:10:44,2019-12-14 03:59:15
319,37.635218,127.014804,2019-12-14 04:21:27,2019-12-14 11:34:14
319,37.6372165,127.017137,2019-12-14 11:34:14,2019-12-14 12:20:53
319,37.6346115,127.012467,2019-12-14 12:50:15,2019-12-14 13:30:00
319,37.632572,127.014577,2019-12-14 14:49:52,2019-12-14 16:01:49
319,37.634674,127.012388,2019-12-14 16:01:49,2019-12-14 16:40:10
319,37.6325725,127.01457450000001,2019-12-14 16:40:10,2019-12-14 17:11:51
319,37.634719,127.012422,2019-12-14 17:11:51,2019-12-14 18:27:23
319,37.640117,127.012906,2019-12-14 18:46:33,2019-12-14 19:36:56
319,37.635231,127.014829,2019-12-14 20:39:24,2019-12-15 08:14:27
319,37.586367,127.015117,2019-12-15 08:42:43,2019-12-15 09:50:43
319,37.586272,127.01508,2019-12-15 10:11:58,2019-12-15 10:53:34
319,37.586231999999995,127.015226,2019-12-15 10:58:46,2019-12-15 11:53:39
319,37.586348,127.0151635,2019-12-15 12:19:20,2019-12-15 14:18:29
319,37.586267,127.015303,2019-12-15 14:20:42,2019-12-15 15:01:02
319,37.581863,127.021835,2019-12-15 15:41:38,2019-12-15 16:12:07
319,37.581863,127.017044,2019-12-15 16:38:43,2019-12-15 17:15:02
319,37.581863,127.017044,2019-12-15 18:19:07,2019-12-15 19:58:36
319,37.581863,127.017044,2019-12-15 20:01:34,2019-12-15 20:32:01
319,37.63523,127.014834,2019-12-15 21:18:48,2019-12-16 09:16:10
319,37.586934,127.018557,2019-12-16 10:00:25,2019-12-16 14:04:33
